millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber,Serial number,
11310999,1650889033, 2022/4/25 12:17:13,52.4,29.5,395.51,2202.15,4389.65,359,22622,1,
11311499,1650889034, 2022/4/25 12:17:14,52.4,29.4,395.51,2202.15,4389.65,359,22623,1,
11311998,1650889034, 2022/4/25 12:17:14,52.4,29.5,395.51,2202.15,4384.77,360,22624,1,
11312498,1650889035, 2022/4/25 12:17:15,52.4,29.5,395.51,2202.15,4389.65,360,22625,1,
11313000,1650889035, 2022/4/25 12:17:15,52.4,29.5,395.51,2202.15,4389.65,360,22626,1,
11313499,1650889036, 2022/4/25 12:17:16,52.4,29.5,395.51,2202.15,4389.65,360,22627,1,
11313999,1650889036, 2022/4/25 12:17:16,52.4,29.4,395.51,2202.15,4389.65,360,22628,1,
11314499,1650889037, 2022/4/25 12:17:17,52.5,29.5,395.51,2202.15,4389.65,359,22629,1,
11314999,1650889037, 2022/4/25 12:17:17,52.5,29.5,395.51,2202.15,4389.65,359,22630,1,
11315499,1650889038, 2022/4/25 12:17:18,52.5,29.5,395.51,2202.15,4384.77,359,22631,1,
11315999,1650889038, 2022/4/25 12:17:18,52.5,29.5,395.51,2202.15,4389.65,359,22632,1,
11316499,1650889039, 2022/4/25 12:17:19,52.5,29.5,395.51,2202.15,4389.65,359,22633,1,
11317000,1650889039, 2022/4/25 12:17:19,52.4,29.4,395.51,2202.15,4389.65,359,22634,1,
11317498,1650889040, 2022/4/25 12:17:20,52.5,29.5,395.51,2197.27,4384.77,360,22635,1,
11317999,1650889040, 2022/4/25 12:17:20,52.5,29.5,395.51,2197.27,4384.77,360,22636,1,
11318499,1650889041, 2022/4/25 12:17:21,52.5,29.5,395.51,2197.27,4389.65,359,22637,1,
11319000,1650889041, 2022/4/25 12:17:21,52.5,29.5,395.51,2197.27,4389.65,359,22638,1,
11319499,1650889042, 2022/4/25 12:17:22,52.5,29.5,395.51,2202.15,4389.65,359,22639,1,
11319999,1650889042, 2022/4/25 12:17:22,52.5,29.5,395.51,2197.27,4389.65,359,22640,1,
11320499,1650889043, 2022/4/25 12:17:23,52.5,29.5,395.51,2197.27,4389.65,360,22641,1,
11320999,1650889043, 2022/4/25 12:17:23,52.5,29.5,395.51,2197.27,4389.65,360,22642,1,
11321499,1650889044, 2022/4/25 12:17:24,52.4,29.4,395.51,2197.27,4389.65,360,22643,1,
11321999,1650889044, 2022/4/25 12:17:24,52.4,29.4,395.51,2197.27,4389.65,360,22644,1,
11322500,1650889045, 2022/4/25 12:17:25,52.5,29.5,395.51,2197.27,4389.65,360,22645,1,
11322999,1650889045, 2022/4/25 12:17:25,52.5,29.5,395.51,2197.27,4389.65,360,22646,1,
11323499,1650889046, 2022/4/25 12:17:26,52.5,29.5,395.51,2197.27,4389.65,360,22647,1,
11323999,1650889046, 2022/4/25 12:17:26,52.5,29.4,395.51,2197.27,4389.65,360,22648,1,
11324499,1650889047, 2022/4/25 12:17:27,52.5,29.4,395.51,2197.27,4389.65,360,22649,1,
11324998,1650889047, 2022/4/25 12:17:27,52.5,29.5,395.51,2197.27,4389.65,359,22650,1,
11325499,1650889048, 2022/4/25 12:17:28,52.5,29.5,395.51,2197.27,4389.65,359,22651,1,
11326000,1650889048, 2022/4/25 12:17:28,52.5,29.4,395.51,2197.27,4389.65,359,22652,1,
11326498,1650889049, 2022/4/25 12:17:29,52.5,29.4,395.51,2197.27,4389.65,359,22653,1,
11326999,1650889049, 2022/4/25 12:17:29,52.5,29.5,395.51,2197.27,4389.65,359,22654,1,
11327499,1650889050, 2022/4/25 12:17:30,52.5,29.5,395.51,2197.27,4389.65,359,22655,1,
11327998,1650889050, 2022/4/25 12:17:30,52.5,29.4,395.51,2197.27,4389.65,360,22656,1,
11328499,1650889051, 2022/4/25 12:17:31,52.6,29.5,395.51,2197.27,4389.65,360,22657,1,
11328999,1650889052, 2022/4/25 12:17:32,52.5,29.4,395.51,2197.27,4389.65,360,22658,1,
11329500,1650889052, 2022/4/25 12:17:32,52.6,29.5,395.51,2197.27,4389.65,360,22659,1,
11329999,1650889053, 2022/4/25 12:17:33,52.5,29.4,395.51,2197.27,4384.77,360,22660,1,
11330499,1650889053, 2022/4/25 12:17:33,52.6,29.5,395.51,2197.27,4389.65,360,22661,1,
11331000,1650889054, 2022/4/25 12:17:34,52.5,29.4,395.51,2197.27,4389.65,360,22662,1,
11331499,1650889054, 2022/4/25 12:17:34,52.6,29.5,395.51,2197.27,4389.65,360,22663,1,
11331998,1650889055, 2022/4/25 12:17:35,52.6,29.5,395.51,2197.27,4384.77,360,22664,1,
11332500,1650889055, 2022/4/25 12:17:35,52.5,29.4,395.51,2197.27,4384.77,360,22665,1,
11332998,1650889056, 2022/4/25 12:17:36,52.6,29.5,395.51,2197.27,4384.77,360,22666,1,
11333499,1650889056, 2022/4/25 12:17:36,52.6,29.5,395.51,2197.27,4384.77,360,22667,1,
11333999,1650889057, 2022/4/25 12:17:37,52.6,29.4,395.51,2197.27,4389.65,360,22668,1,
11334499,1650889057, 2022/4/25 12:17:37,52.6,29.4,395.51,2197.27,4389.65,360,22669,1,
11335000,1650889058, 2022/4/25 12:17:38,52.6,29.4,395.51,2197.27,4389.65,360,22670,1,
11335499,1650889058, 2022/4/25 12:17:38,52.6,29.4,395.51,2197.27,4389.65,360,22671,1,
11336000,1650889059, 2022/4/25 12:17:39,52.6,29.4,395.51,2197.27,4389.65,360,22672,1,
11336500,1650889059, 2022/4/25 12:17:39,52.6,29.4,395.51,2197.27,4389.65,360,22673,1,
11336998,1650889060, 2022/4/25 12:17:40,52.6,29.4,395.51,2197.27,4389.65,360,22674,1,
11337499,1650889060, 2022/4/25 12:17:40,52.6,29.4,395.51,2197.27,4389.65,360,22675,1,
11338000,1650889061, 2022/4/25 12:17:41,52.6,29.4,395.51,2192.38,4389.65,359,22676,1,
11338499,1650889061, 2022/4/25 12:17:41,52.7,29.4,395.51,2192.38,4389.65,359,22677,1,
11338999,1650889062, 2022/4/25 12:17:42,52.7,29.4,395.51,2197.27,4384.77,359,22678,1,
11339499,1650889062, 2022/4/25 12:17:42,52.7,29.4,395.51,2192.38,4389.65,359,22679,1,
11340000,1650889063, 2022/4/25 12:17:43,52.7,29.4,395.51,2197.27,4389.65,359,22680,1,
11340498,1650889063, 2022/4/25 12:17:43,52.7,29.4,395.51,2192.38,4389.65,359,22681,1,
11340999,1650889064, 2022/4/25 12:17:44,52.7,29.4,395.51,2192.38,4389.65,359,22682,1,
11341500,1650889064, 2022/4/25 12:17:44,52.7,29.4,395.51,2192.38,4389.65,359,22683,1,
11341999,1650889065, 2022/4/25 12:17:45,52.7,29.4,395.51,2192.38,4389.65,359,22684,1,
11342498,1650889065, 2022/4/25 12:17:45,52.7,29.4,395.51,2192.38,4389.65,359,22685,1,
11343000,1650889066, 2022/4/25 12:17:46,52.7,29.4,395.51,2192.38,4384.77,359,22686,1,
11343499,1650889066, 2022/4/25 12:17:46,52.7,29.4,395.51,2192.38,4384.77,359,22687,1,
11343998,1650889067, 2022/4/25 12:17:47,52.7,29.4,395.51,2192.38,4389.65,359,22688,1,
11344499,1650889067, 2022/4/25 12:17:47,52.7,29.4,395.51,2192.38,4389.65,358,22689,1,
11345000,1650889068, 2022/4/25 12:17:48,52.7,29.4,395.51,2192.38,4389.65,359,22690,1,
11345499,1650889068, 2022/4/25 12:17:48,52.7,29.4,395.51,2192.38,4389.65,359,22691,1,
11345999,1650889069, 2022/4/25 12:17:49,52.7,29.4,395.51,2192.38,4389.65,359,22692,1,
11346500,1650889069, 2022/4/25 12:17:49,52.8,29.4,395.51,2197.27,4389.65,361,22693,1,
11347000,1650889070, 2022/4/25 12:17:50,52.8,29.4,395.51,2197.27,4389.65,361,22694,1,
11347499,1650889070, 2022/4/25 12:17:50,52.8,29.4,395.51,2197.27,4389.65,361,22695,1,
11347999,1650889071, 2022/4/25 12:17:51,52.8,29.4,395.51,2192.38,4389.65,361,22696,1,
11348499,1650889071, 2022/4/25 12:17:51,52.8,29.4,395.51,2192.38,4365.23,361,22697,1,
11348999,1650889072, 2022/4/25 12:17:52,52.8,29.4,395.51,2192.38,4365.23,361,22698,1,
11349499,1650889072, 2022/4/25 12:17:52,52.8,29.4,395.51,2192.38,4365.23,360,22699,1,
11350000,1650889073, 2022/4/25 12:17:53,52.9,29.4,395.51,2192.38,4365.23,361,22700,1,
11350499,1650889073, 2022/4/25 12:17:53,52.9,29.4,395.51,2202.15,4365.23,361,22701,1,
11350999,1650889074, 2022/4/25 12:17:54,52.9,29.4,395.51,2202.15,4365.23,361,22702,1,
11351499,1650889074, 2022/4/25 12:17:54,52.9,29.4,395.51,2202.15,4360.35,361,22703,1,
11351999,1650889075, 2022/4/25 12:17:55,52.9,29.4,395.51,2202.15,4360.35,361,22704,1,
11352499,1650889075, 2022/4/25 12:17:55,52.9,29.4,410.16,2202.15,4360.35,361,22705,1,
11352999,1650889076, 2022/4/25 12:17:56,52.9,29.4,405.27,2202.15,4365.23,360,22706,1,
11353499,1650889076, 2022/4/25 12:17:56,52.9,29.4,405.27,2202.15,4370.12,360,22707,1,
11353999,1650889077, 2022/4/25 12:17:57,52.9,29.4,405.27,2202.15,4370.12,360,22708,1,
11354499,1650889077, 2022/4/25 12:17:57,52.9,29.4,405.27,2202.15,4370.12,360,22709,1,
11354998,1650889078, 2022/4/25 12:17:58,52.9,29.4,405.27,2202.15,4365.23,359,22710,1,
11355500,1650889078, 2022/4/25 12:17:58,52.9,29.4,405.27,2202.15,4365.23,360,22711,1,
11355999,1650889079, 2022/4/25 12:17:59,52.9,29.4,405.27,2202.15,4365.23,360,22712,1,
11356498,1650889079, 2022/4/25 12:17:59,52.9,29.4,405.27,2197.27,4370.12,360,22713,1,
11356999,1650889080, 2022/4/25 12:18:0,52.9,29.4,405.27,2197.27,4370.12,360,22714,1,
11357499,1650889080, 2022/4/25 12:18:0,52.9,29.4,405.27,2202.15,4370.12,360,22715,1,
11357999,1650889081, 2022/4/25 12:18:1,52.9,29.4,405.27,2197.27,4370.12,360,22716,1,
11358499,1650889081, 2022/4/25 12:18:1,52.8,29.3,405.27,2197.27,4370.12,360,22717,1,
11358999,1650889082, 2022/4/25 12:18:2,52.8,29.3,405.27,2197.27,4370.12,360,22718,1,
11359499,1650889082, 2022/4/25 12:18:2,52.9,29.4,405.27,2197.27,4365.23,360,22719,1,
11359998,1650889083, 2022/4/25 12:18:3,52.8,29.3,405.27,2197.27,4365.23,360,22720,1,
11360499,1650889083, 2022/4/25 12:18:3,52.8,29.3,405.27,2197.27,4365.23,360,22721,1,
11360999,1650889084, 2022/4/25 12:18:4,52.8,29.3,405.27,2197.27,4370.12,359,22722,1,
11361499,1650889084, 2022/4/25 12:18:4,52.9,29.4,405.27,2197.27,4370.12,359,22723,1,
11361998,1650889085, 2022/4/25 12:18:5,52.9,29.4,405.27,2197.27,4370.12,359,22724,1,
11362499,1650889085, 2022/4/25 12:18:5,52.8,29.3,405.27,2197.27,4370.12,359,22725,1,
11362999,1650889086, 2022/4/25 12:18:6,52.9,29.4,405.27,2197.27,4370.12,359,22726,1,
11363499,1650889086, 2022/4/25 12:18:6,52.8,29.3,405.27,2197.27,4370.12,359,22727,1,
11363999,1650889087, 2022/4/25 12:18:7,52.8,29.3,405.27,2197.27,4370.12,359,22728,1,
11364499,1650889087, 2022/4/25 12:18:7,52.9,29.4,405.27,2197.27,4370.12,359,22729,1,
11364999,1650889088, 2022/4/25 12:18:8,52.8,29.3,405.27,2197.27,4370.12,359,22730,1,
11365498,1650889088, 2022/4/25 12:18:8,52.8,29.3,405.27,2197.27,4370.12,359,22731,1,
11365999,1650889089, 2022/4/25 12:18:9,52.8,29.3,405.27,2197.27,4370.12,358,22732,1,
11366499,1650889089, 2022/4/25 12:18:9,52.8,29.3,405.27,2197.27,4370.12,358,22733,1,
11366999,1650889090, 2022/4/25 12:18:10,52.9,29.4,405.27,2197.27,4370.12,358,22734,1,
11367499,1650889090, 2022/4/25 12:18:10,52.8,29.3,405.27,2197.27,4370.12,358,22735,1,
11368000,1650889091, 2022/4/25 12:18:11,52.8,29.3,405.27,2197.27,4370.12,358,22736,1,
11368499,1650889091, 2022/4/25 12:18:11,52.8,29.3,405.27,2197.27,4370.12,359,22737,1,
11368998,1650889092, 2022/4/25 12:18:12,52.8,29.3,405.27,2197.27,4370.12,359,22738,1,
11369499,1650889092, 2022/4/25 12:18:12,52.8,29.3,405.27,2197.27,4370.12,359,22739,1,
11369999,1650889093, 2022/4/25 12:18:13,52.8,29.3,405.27,2197.27,4370.12,359,22740,1,
11370499,1650889093, 2022/4/25 12:18:13,52.8,29.3,405.27,2197.27,4370.12,359,22741,1,
11370999,1650889094, 2022/4/25 12:18:14,52.8,29.3,405.27,2197.27,4389.65,359,22742,1,
11371499,1650889094, 2022/4/25 12:18:14,52.8,29.3,405.27,2197.27,4389.65,359,22743,1,
11371999,1650889095, 2022/4/25 12:18:15,52.8,29.3,405.27,2197.27,4389.65,359,22744,1,
11372498,1650889095, 2022/4/25 12:18:15,52.8,29.3,405.27,2197.27,4389.65,359,22745,1,
11373000,1650889096, 2022/4/25 12:18:16,52.8,29.3,405.27,2192.38,4389.65,359,22746,1,
11373499,1650889096, 2022/4/25 12:18:16,52.9,29.3,400.39,2192.38,4389.65,359,22747,1,
11373999,1650889097, 2022/4/25 12:18:17,52.8,29.3,405.27,2192.38,4389.65,359,22748,1,
11374498,1650889097, 2022/4/25 12:18:17,52.8,29.3,400.39,2192.38,4389.65,358,22749,1,
11374999,1650889098, 2022/4/25 12:18:18,52.9,29.3,395.51,2192.38,4389.65,359,22750,1,
11375499,1650889098, 2022/4/25 12:18:18,52.9,29.3,395.51,2192.38,4389.65,359,22751,1,
11376000,1650889099, 2022/4/25 12:18:19,52.9,29.3,395.51,2192.38,4389.65,359,22752,1,
11376499,1650889099, 2022/4/25 12:18:19,52.9,29.3,395.51,2192.38,4389.65,359,22753,1,
11376999,1650889100, 2022/4/25 12:18:20,52.9,29.3,395.51,2192.38,4389.65,359,22754,1,
11377499,1650889100, 2022/4/25 12:18:20,52.9,29.3,395.51,2192.38,4389.65,359,22755,1,
11377998,1650889101, 2022/4/25 12:18:21,52.9,29.3,395.51,2192.38,4389.65,359,22756,1,
11378499,1650889101, 2022/4/25 12:18:21,52.9,29.3,395.51,2192.38,4389.65,358,22757,1,
11378999,1650889102, 2022/4/25 12:18:22,52.9,29.3,395.51,2192.38,4389.65,358,22758,1,
11379499,1650889102, 2022/4/25 12:18:22,52.9,29.3,395.51,2192.38,4389.65,358,22759,1,
11379999,1650889103, 2022/4/25 12:18:23,52.9,29.3,395.51,2192.38,4389.65,358,22760,1,
11380499,1650889103, 2022/4/25 12:18:23,52.9,29.3,395.51,2192.38,4389.65,358,22761,1,
11380999,1650889104, 2022/4/25 12:18:24,53,29.3,395.51,2192.38,4389.65,358,22762,1,
11381498,1650889104, 2022/4/25 12:18:24,53,29.3,395.51,2192.38,4389.65,358,22763,1,
11381999,1650889105, 2022/4/25 12:18:25,53,29.3,395.51,2192.38,4389.65,358,22764,1,
11382499,1650889105, 2022/4/25 12:18:25,53,29.3,395.51,2192.38,4389.65,358,22765,1,
11382999,1650889106, 2022/4/25 12:18:26,53,29.3,395.51,2192.38,4389.65,358,22766,1,
11383499,1650889106, 2022/4/25 12:18:26,53,29.3,395.51,2192.38,4389.65,358,22767,1,
11383999,1650889107, 2022/4/25 12:18:27,53,29.3,395.51,2192.38,4389.65,358,22768,1,
11384499,1650889107, 2022/4/25 12:18:27,53.1,29.3,395.51,2192.38,4389.65,358,22769,1,
11384998,1650889108, 2022/4/25 12:18:28,53.1,29.3,395.51,2192.38,4389.65,358,22770,1,
11385499,1650889108, 2022/4/25 12:18:28,53.1,29.3,395.51,2192.38,4389.65,358,22771,1,
11385999,1650889109, 2022/4/25 12:18:29,53.1,29.3,395.51,2192.38,4389.65,358,22772,1,
11386499,1650889109, 2022/4/25 12:18:29,53.1,29.3,395.51,2192.38,4389.65,358,22773,1,
11386999,1650889110, 2022/4/25 12:18:30,53.1,29.3,395.51,2192.38,4389.65,358,22774,1,
11387500,1650889111, 2022/4/25 12:18:31,53.1,29.3,395.51,2187.5,4389.65,358,22775,1,
11387999,1650889111, 2022/4/25 12:18:31,53.1,29.3,395.51,2192.38,4389.65,358,22776,1,
11388498,1650889112, 2022/4/25 12:18:32,53.1,29.3,395.51,2187.5,4389.65,358,22777,1,
11388999,1650889112, 2022/4/25 12:18:32,53.1,29.3,395.51,2187.5,4389.65,358,22778,1,
11389499,1650889113, 2022/4/25 12:18:33,53.2,29.3,395.51,2187.5,4389.65,359,22779,1,
11389999,1650889113, 2022/4/25 12:18:33,53.2,29.3,395.51,2187.5,4389.65,359,22780,1,
11390498,1650889114, 2022/4/25 12:18:34,53.2,29.3,395.51,2187.5,4389.65,359,22781,1,
11390999,1650889114, 2022/4/25 12:18:34,53.2,29.3,395.51,2187.5,4389.65,359,22782,1,
11391499,1650889115, 2022/4/25 12:18:35,53.2,29.3,395.51,2187.5,4389.65,359,22783,1,
11392000,1650889115, 2022/4/25 12:18:35,53.2,29.3,395.51,2187.5,4389.65,359,22784,1,
11392499,1650889116, 2022/4/25 12:18:36,53.1,29.2,395.51,2187.5,4389.65,359,22785,1,
11392999,1650889116, 2022/4/25 12:18:36,53.2,29.3,395.51,2187.5,4389.65,359,22786,1,
11393499,1650889117, 2022/4/25 12:18:37,53.2,29.3,395.51,2187.5,4389.65,358,22787,1,
11393998,1650889117, 2022/4/25 12:18:37,53.2,29.3,395.51,2187.5,4389.65,358,22788,1,
11394499,1650889118, 2022/4/25 12:18:38,53.2,29.3,395.51,2187.5,4389.65,358,22789,1,
11395000,1650889118, 2022/4/25 12:18:38,53.2,29.3,395.51,2187.5,4389.65,358,22790,1,
11395499,1650889119, 2022/4/25 12:18:39,53.2,29.3,395.51,2187.5,4389.65,358,22791,1,
11395999,1650889119, 2022/4/25 12:18:39,53.3,29.3,395.51,2187.5,4389.65,358,22792,1,
11396499,1650889120, 2022/4/25 12:18:40,53.2,29.3,395.51,2187.5,4389.65,358,22793,1,
11396999,1650889120, 2022/4/25 12:18:40,53.2,29.3,395.51,2187.5,4389.65,358,22794,1,
11397499,1650889121, 2022/4/25 12:18:41,53.2,29.3,395.51,2187.5,4389.65,358,22795,1,
11397999,1650889121, 2022/4/25 12:18:41,53.2,29.3,395.51,2187.5,4389.65,358,22796,1,
11398499,1650889122, 2022/4/25 12:18:42,53.2,29.2,395.51,2187.5,4389.65,358,22797,1,
11399000,1650889122, 2022/4/25 12:18:42,53.3,29.3,395.51,2187.5,4389.65,358,22798,1,
11399499,1650889123, 2022/4/25 12:18:43,53.3,29.3,395.51,2187.5,4389.65,358,22799,1,
11399998,1650889123, 2022/4/25 12:18:43,53.3,29.3,395.51,2187.5,4389.65,358,22800,1,
11400500,1650889124, 2022/4/25 12:18:44,53.3,29.3,395.51,2187.5,4389.65,358,22801,1,
11400998,1650889124, 2022/4/25 12:18:44,53.2,29.2,395.51,2187.5,4389.65,358,22802,1,
11401498,1650889125, 2022/4/25 12:18:45,53.2,29.2,395.51,2187.5,4389.65,359,22803,1,
11401999,1650889125, 2022/4/25 12:18:45,53.3,29.2,395.51,2187.5,4389.65,359,22804,1,
11402500,1650889126, 2022/4/25 12:18:46,53.3,29.2,395.51,2187.5,4389.65,359,22805,1,
11402999,1650889126, 2022/4/25 12:18:46,53.3,29.2,395.51,2187.5,4389.65,359,22806,1,
11403498,1650889127, 2022/4/25 12:18:47,53.3,29.2,395.51,2187.5,4389.65,359,22807,1,
11404000,1650889127, 2022/4/25 12:18:47,53.3,29.2,395.51,2187.5,4389.65,358,22808,1,
11404498,1650889128, 2022/4/25 12:18:48,53.3,29.2,395.51,2187.5,4389.65,358,22809,1,
11404998,1650889128, 2022/4/25 12:18:48,53.4,29.3,395.51,2187.5,4389.65,358,22810,1,
11405499,1650889129, 2022/4/25 12:18:49,53.3,29.2,395.51,2187.5,4389.65,358,22811,1,
11406000,1650889129, 2022/4/25 12:18:49,53.3,29.2,395.51,2187.5,4389.65,358,22812,1,
11406498,1650889130, 2022/4/25 12:18:50,53.3,29.2,395.51,2187.5,4389.65,358,22813,1,
11407000,1650889130, 2022/4/25 12:18:50,53.3,29.2,395.51,2187.5,4389.65,358,22814,1,
11407499,1650889131, 2022/4/25 12:18:51,53.3,29.2,395.51,2187.5,4389.65,358,22815,1,
11408000,1650889131, 2022/4/25 12:18:51,53.3,29.2,395.51,2187.5,4389.65,358,22816,1,
11408499,1650889132, 2022/4/25 12:18:52,53.3,29.2,395.51,2187.5,4389.65,358,22817,1,
11408999,1650889132, 2022/4/25 12:18:52,53.3,29.2,395.51,2187.5,4389.65,358,22818,1,
11409500,1650889133, 2022/4/25 12:18:53,53.3,29.2,395.51,2187.5,4389.65,358,22819,1,
11409998,1650889133, 2022/4/25 12:18:53,53.3,29.2,395.51,2187.5,4389.65,358,22820,1,
11410499,1650889134, 2022/4/25 12:18:54,53.3,29.2,395.51,2182.62,4389.65,359,22821,1,
11411000,1650889134, 2022/4/25 12:18:54,53.4,29.2,395.51,2182.62,4389.65,359,22822,1,
11411499,1650889135, 2022/4/25 12:18:55,53.4,29.2,395.51,2187.5,4389.65,359,22823,1,
11411998,1650889135, 2022/4/25 12:18:55,53.4,29.2,395.51,2182.62,4389.65,358,22824,1,
11412500,1650889136, 2022/4/25 12:18:56,53.4,29.2,395.51,2182.62,4389.65,359,22825,1,
11412999,1650889136, 2022/4/25 12:18:56,53.4,29.2,395.51,2182.62,4389.65,359,22826,1,
11413498,1650889137, 2022/4/25 12:18:57,53.4,29.2,395.51,2182.62,4389.65,359,22827,1,
11414000,1650889137, 2022/4/25 12:18:57,53.4,29.2,395.51,2182.62,4389.65,359,22828,1,
11414499,1650889138, 2022/4/25 12:18:58,53.4,29.2,395.51,2182.62,4389.65,359,22829,1,
11414999,1650889138, 2022/4/25 12:18:58,53.4,29.2,395.51,2182.62,4389.65,359,22830,1,
11415499,1650889139, 2022/4/25 12:18:59,53.4,29.2,395.51,2182.62,4389.65,359,22831,1,
11415999,1650889139, 2022/4/25 12:18:59,53.4,29.2,395.51,2182.62,4389.65,359,22832,1,
11416499,1650889140, 2022/4/25 12:19:0,53.4,29.2,395.51,2182.62,4389.65,359,22833,1,
11416998,1650889140, 2022/4/25 12:19:0,53.5,29.2,395.51,2182.62,4389.65,359,22834,1,
11417499,1650889141, 2022/4/25 12:19:1,53.4,29.2,395.51,2182.62,4389.65,359,22835,1,
11417999,1650889141, 2022/4/25 12:19:1,53.4,29.2,395.51,2182.62,4389.65,359,22836,1,
11418499,1650889142, 2022/4/25 12:19:2,53.4,29.2,395.51,2182.62,4389.65,359,22837,1,
11418999,1650889142, 2022/4/25 12:19:2,53.5,29.2,395.51,2182.62,4389.65,359,22838,1,
11419499,1650889143, 2022/4/25 12:19:3,53.4,29.2,395.51,2182.62,4389.65,359,22839,1,
11419999,1650889143, 2022/4/25 12:19:3,53.5,29.2,395.51,2182.62,4389.65,359,22840,1,
11420499,1650889144, 2022/4/25 12:19:4,53.4,29.2,395.51,2182.62,4389.65,359,22841,1,
11420999,1650889144, 2022/4/25 12:19:4,53.5,29.2,395.51,2182.62,4389.65,359,22842,1,
11421499,1650889145, 2022/4/25 12:19:5,53.5,29.2,395.51,2182.62,4389.65,359,22843,1,
11421999,1650889145, 2022/4/25 12:19:5,53.5,29.2,395.51,2182.62,4389.65,359,22844,1,
11422500,1650889146, 2022/4/25 12:19:6,53.5,29.2,395.51,2182.62,4389.65,359,22845,1,
11422999,1650889146, 2022/4/25 12:19:6,53.5,29.2,395.51,2182.62,4389.65,359,22846,1,
11423499,1650889147, 2022/4/25 12:19:7,53.5,29.2,395.51,2182.62,4389.65,359,22847,1,
11424000,1650889147, 2022/4/25 12:19:7,53.5,29.2,395.51,2182.62,4389.65,359,22848,1,
11424499,1650889148, 2022/4/25 12:19:8,53.5,29.2,395.51,2182.62,4389.65,359,22849,1,
11424998,1650889148, 2022/4/25 12:19:8,53.5,29.2,395.51,2182.62,4389.65,359,22850,1,
11425500,1650889149, 2022/4/25 12:19:9,53.5,29.2,395.51,2182.62,4389.65,359,22851,1,
11425998,1650889149, 2022/4/25 12:19:9,53.5,29.2,395.51,2182.62,4389.65,359,22852,1,
11426500,1650889150, 2022/4/25 12:19:10,53.6,29.2,395.51,2182.62,4389.65,359,22853,1,
11427000,1650889150, 2022/4/25 12:19:10,53.6,29.2,395.51,2182.62,4389.65,359,22854,1,
11427500,1650889151, 2022/4/25 12:19:11,53.6,29.2,395.51,2182.62,4389.65,359,22855,1,
11427999,1650889151, 2022/4/25 12:19:11,53.6,29.2,395.51,2182.62,4389.65,359,22856,1,
11428499,1650889152, 2022/4/25 12:19:12,53.6,29.2,395.51,2182.62,4389.65,359,22857,1,
11428999,1650889152, 2022/4/25 12:19:12,53.6,29.2,395.51,2182.62,4389.65,359,22858,1,
11429498,1650889153, 2022/4/25 12:19:13,53.6,29.2,395.51,2182.62,4389.65,359,22859,1,
11429999,1650889153, 2022/4/25 12:19:13,53.6,29.2,395.51,2182.62,4389.65,359,22860,1,
11430499,1650889154, 2022/4/25 12:19:14,53.6,29.2,395.51,2182.62,4389.65,359,22861,1,
11430999,1650889154, 2022/4/25 12:19:14,53.6,29.2,395.51,2182.62,4389.65,360,22862,1,
11431499,1650889155, 2022/4/25 12:19:15,53.7,29.2,395.51,2182.62,4389.65,359,22863,1,
11431999,1650889155, 2022/4/25 12:19:15,53.7,29.2,395.51,2182.62,4389.65,359,22864,1,
11432499,1650889156, 2022/4/25 12:19:16,53.7,29.2,395.51,2182.62,4389.65,359,22865,1,
11432999,1650889156, 2022/4/25 12:19:16,53.7,29.2,395.51,2182.62,4389.65,358,22866,1,
11433499,1650889157, 2022/4/25 12:19:17,53.7,29.2,395.51,2182.62,4389.65,358,22867,1,
11433998,1650889157, 2022/4/25 12:19:17,53.7,29.2,395.51,2182.62,4389.65,358,22868,1,
11434500,1650889158, 2022/4/25 12:19:18,53.7,29.2,395.51,2182.62,4389.65,358,22869,1,
11434999,1650889158, 2022/4/25 12:19:18,53.7,29.2,395.51,2182.62,4389.65,358,22870,1,
11435498,1650889159, 2022/4/25 12:19:19,53.7,29.2,395.51,2182.62,4389.65,358,22871,1,
11436000,1650889159, 2022/4/25 12:19:19,53.7,29.2,395.51,2182.62,4389.65,358,22872,1,
11436499,1650889160, 2022/4/25 12:19:20,53.7,29.2,395.51,2182.62,4389.65,358,22873,1,
11436998,1650889160, 2022/4/25 12:19:20,53.7,29.2,395.51,2182.62,4389.65,358,22874,1,
11437500,1650889161, 2022/4/25 12:19:21,53.7,29.2,395.51,2182.62,4389.65,358,22875,1,
11437999,1650889161, 2022/4/25 12:19:21,53.7,29.2,395.51,2182.62,4389.65,358,22876,1,
11438498,1650889162, 2022/4/25 12:19:22,53.7,29.2,395.51,2182.62,4389.65,358,22877,1,
11438999,1650889162, 2022/4/25 12:19:22,53.7,29.2,395.51,2182.62,4389.65,358,22878,1,
11439499,1650889163, 2022/4/25 12:19:23,53.7,29.2,395.51,2182.62,4389.65,358,22879,1,
11440000,1650889163, 2022/4/25 12:19:23,53.7,29.2,395.51,2182.62,4389.65,358,22880,1,
11440499,1650889164, 2022/4/25 12:19:24,53.7,29.2,395.51,2182.62,4389.65,358,22881,1,
11440999,1650889164, 2022/4/25 12:19:24,53.7,29.2,395.51,2182.62,4389.65,358,22882,1,
11441500,1650889165, 2022/4/25 12:19:25,53.7,29.2,395.51,2182.62,4389.65,358,22883,1,
11441998,1650889165, 2022/4/25 12:19:25,53.7,29.2,395.51,2182.62,4389.65,358,22884,1,
